unix,date,symbol,open,high,low,close,Volume SAND,Volume USD
1678834800,2023-03-14 23:00:00,SAND/USD,0.63919,0.63919,0.63919,0.63919,0.00000000,0.0
1678831200,2023-03-14 22:00:00,SAND/USD,0.63633,0.63919,0.63570,0.63919,2249.79165126,1438.0443255688795
1678827600,2023-03-14 21:00:00,SAND/USD,0.63912,0.63912,0.63912,0.63912,0.00000000,0.0
1678824000,2023-03-14 20:00:00,SAND/USD,0.63808,0.63912,0.63808,0.63912,665.78597084,425.5171296832608
1678820400,2023-03-14 19:00:00,SAND/USD,0.65130,0.65464,0.63640,0.63640,752.60281482,478.95643135144803
1678816800,2023-03-14 18:00:00,SAND/USD,0.65463,0.65732,0.64920,0.64920,869.73588836,564.632538723312
1678813200,2023-03-14 17:00:00,SAND/USD,0.65556,0.66061,0.65556,0.65762,8272.86066309,5440.398629261245
1678809600,2023-03-14 16:00:00,SAND/USD,0.65734,0.65734,0.65734,0.65734,138.99506348,91.36701502794321
1678806000,2023-03-14 15:00:00,SAND/USD,0.66212,0.66464,0.65815,0.66145,5851.88554569,3870.7296941966506
1678802400,2023-03-14 14:00:00,SAND/USD,0.64704,0.66420,0.64704,0.66420,4865.63733708,3231.7563192885364
1678798800,2023-03-14 13:00:00,SAND/USD,0.65340,0.65550,0.64304,0.65159,12493.55139499,8140.673153461534
1678795200,2023-03-14 12:00:00,SAND/USD,0.61296,0.62772,0.61296,0.62771,814.76013957,511.43308720948465
1678791600,2023-03-14 11:00:00,SAND/USD,0.61191,0.61191,0.61191,0.61191,3104.78738703,1899.8504499975272
1678788000,2023-03-14 10:00:00,SAND/USD,0.60900,0.60900,0.60800,0.60800,80.00000000,48.64
1678784400,2023-03-14 09:00:00,SAND/USD,0.60615,0.60615,0.60615,0.60615,0.00000000,0.0
1678780800,2023-03-14 08:00:00,SAND/USD,0.60615,0.60615,0.60615,0.60615,33.48407424,20.296371600576
1678777200,2023-03-14 07:00:00,SAND/USD,0.61900,0.61900,0.61900,0.61900,16.51453957,10.22249999383
1678773600,2023-03-14 06:00:00,SAND/USD,0.61813,0.62044,0.61813,0.62044,225.51772749,139.9202188438956
1678770000,2023-03-14 05:00:00,SAND/USD,0.73854,0.73854,0.73854,0.73854,1000.00000000,738.54
1678766400,2023-03-14 04:00:00,SAND/USD,0.61946,0.61946,0.61946,0.61946,0.00000000,0.0
1678762800,2023-03-14 03:00:00,SAND/USD,0.61946,0.61946,0.61946,0.61946,0.00000000,0.0
1678759200,2023-03-14 02:00:00,SAND/USD,0.61744,0.61946,0.61744,0.61946,478.00000000,296.10188
1678755600,2023-03-14 01:00:00,SAND/USD,0.61422,0.62035,0.61329,0.62035,4710.47160027,2922.141057227494
1678752000,2023-03-14 00:00:00,SAND/USD,0.61644,0.61925,0.61644,0.61925,243.06119975,150.51564794518748
1678748400,2023-03-13 23:00:00,SAND/USD,0.61577,0.61900,0.61577,0.61900,1626.13445655,1006.57722860445
1678744800,2023-03-13 22:00:00,SAND/USD,0.62515,0.62797,0.62239,0.62797,1766.50655937,1109.3131240875791
1678741200,2023-03-13 21:00:00,SAND/USD,0.61635,0.61974,0.61635,0.61802,1635.30291120,1010.649905179824
1678737600,2023-03-13 20:00:00,SAND/USD,0.61543,0.61765,0.61543,0.61760,4304.25749231,2658.3094272506564
1678734000,2023-03-13 19:00:00,SAND/USD,0.61320,0.61522,0.61124,0.61520,18126.50000000,11151.4228
1678730400,2023-03-13 18:00:00,SAND/USD,0.61149,0.61149,0.61149,0.61149,0.00000000,0.0
1678726800,2023-03-13 17:00:00,SAND/USD,0.60842,0.61149,0.60711,0.61149,2546.82195447,1557.3561569388603
1678723200,2023-03-13 16:00:00,SAND/USD,0.61201,0.62030,0.61200,0.62030,10622.28125708,6589.001063766724
1678719600,2023-03-13 15:00:00,SAND/USD,0.61400,0.62013,0.60950,0.60950,3973.64941320,2421.9393173454
1678716000,2023-03-13 14:00:00,SAND/USD,0.58496,0.61065,0.58496,0.60615,17385.64313672,10538.307587322826
1678712400,2023-03-13 13:00:00,SAND/USD,0.57294,0.58286,0.56920,0.58193,26278.91442479,15292.488671218043
1678708800,2023-03-13 12:00:00,SAND/USD,0.57119,0.57119,0.57119,0.57119,0.00000000,0.0
1678705200,2023-03-13 11:00:00,SAND/USD,0.57465,0.57476,0.57039,0.57119,3351.07974151,1914.103237553097
1678701600,2023-03-13 10:00:00,SAND/USD,0.57160,0.57160,0.57160,0.57160,0.00000000,0.0
1678698000,2023-03-13 09:00:00,SAND/USD,0.58448,0.58448,0.57160,0.57160,4299.70789547,2457.713033050652
1678694400,2023-03-13 08:00:00,SAND/USD,0.59241,0.59241,0.58217,0.58217,7290.80384623,4244.487275159719
1678690800,2023-03-13 07:00:00,SAND/USD,0.59241,0.59241,0.59241,0.59241,844.75706200,500.44253109942
1678687200,2023-03-13 06:00:00,SAND/USD,0.59240,0.59240,0.59240,0.59240,235.20237140,139.33388481736
1678683600,2023-03-13 05:00:00,SAND/USD,0.59487,0.59513,0.59487,0.59513,878.28533385,522.6939507341506
1678680000,2023-03-13 04:00:00,SAND/USD,0.59004,0.59004,0.59004,0.59004,0.00000000,0.0
1678676400,2023-03-13 03:00:00,SAND/USD,0.59004,0.59004,0.59004,0.59004,90.64000000,53.4812256
1678672800,2023-03-13 02:00:00,SAND/USD,0.60480,0.60480,0.60480,0.60480,82.67195767,49.999999998816
1678669200,2023-03-13 01:00:00,SAND/USD,0.60831,0.60831,0.60569,0.60569,969.83271331,587.4179761247339
1678665600,2023-03-13 00:00:00,SAND/USD,0.59377,0.61132,0.59377,0.61062,3492.67857562,2132.699391845085
1678662000,2023-03-12 23:00:00,SAND/USD,0.57631,0.58335,0.57592,0.58321,2575.36758088,1501.9801268450246
1678658400,2023-03-12 22:00:00,SAND/USD,0.55490,0.58000,0.55490,0.57517,15580.48028433,8961.424845138086
1678654800,2023-03-12 21:00:00,SAND/USD,0.55376,0.55695,0.55376,0.55540,3263.61288238,1812.610594873852
1678651200,2023-03-12 20:00:00,SAND/USD,0.54850,0.54850,0.54850,0.54850,0.00000000,0.0
1678647600,2023-03-12 19:00:00,SAND/USD,0.54847,0.54851,0.54716,0.54850,21849.44920299,11984.422887840014
1678644000,2023-03-12 18:00:00,SAND/USD,0.53859,0.55071,0.53859,0.55071,22327.80057955,12296.143057163981
1678640400,2023-03-12 17:00:00,SAND/USD,0.52564,0.53824,0.52564,0.53824,3157.98289192,1699.7527117470208
1678636800,2023-03-12 16:00:00,SAND/USD,0.52048,0.52048,0.52048,0.52048,200.00000000,104.096
1678633200,2023-03-12 15:00:00,SAND/USD,0.52770,0.52770,0.52770,0.52770,0.00000000,0.0
1678629600,2023-03-12 14:00:00,SAND/USD,0.52770,0.52770,0.52770,0.52770,0.00000000,0.0
1678626000,2023-03-12 13:00:00,SAND/USD,0.52770,0.52770,0.52770,0.52770,235.13915610,124.08293267396999
1678622400,2023-03-12 12:00:00,SAND/USD,0.52962,0.52962,0.52962,0.52962,0.00000000,0.0
1678618800,2023-03-12 11:00:00,SAND/USD,0.52951,0.52976,0.52951,0.52962,862.00000000,456.53244
1678615200,2023-03-12 10:00:00,SAND/USD,0.52672,0.52672,0.52672,0.52672,342.32227645,180.307989451744
1678611600,2023-03-12 09:00:00,SAND/USD,0.52916,0.52916,0.52864,0.52864,7227.52480426,3820.758712524006
1678608000,2023-03-12 08:00:00,SAND/USD,0.52993,0.52993,0.52993,0.52993,0.00000000,0.0
1678604400,2023-03-12 07:00:00,SAND/USD,0.52993,0.52993,0.52993,0.52993,0.00000000,0.0
1678600800,2023-03-12 06:00:00,SAND/USD,0.52993,0.52993,0.52993,0.52993,236.53182101,125.3453079078293
1678597200,2023-03-12 05:00:00,SAND/USD,0.53241,0.53241,0.53238,0.53238,1133.65344983,603.5344236204953
1678593600,2023-03-12 04:00:00,SAND/USD,0.53029,0.53029,0.53029,0.53029,0.00000000,0.0
1678590000,2023-03-12 03:00:00,SAND/USD,0.53029,0.53029,0.53029,0.53029,0.00000000,0.0
1678586400,2023-03-12 02:00:00,SAND/USD,0.52834,0.53029,0.52834,0.53029,2166.92595115,1149.0991626353336
1678582800,2023-03-12 01:00:00,SAND/USD,0.52697,0.52697,0.52697,0.52697,0.00000000,0.0
1678579200,2023-03-12 00:00:00,SAND/USD,0.52697,0.52697,0.52697,0.52697,0.00000000,0.0
1678575600,2023-03-11 23:00:00,SAND/USD,0.52697,0.52697,0.52697,0.52697,0.00000000,0.0
1678572000,2023-03-11 22:00:00,SAND/USD,0.52697,0.52697,0.52697,0.52697,0.00000000,0.0
1678568400,2023-03-11 21:00:00,SAND/USD,0.53143,0.53150,0.52697,0.52697,2734.12498187,1440.801841696034
1678564800,2023-03-11 20:00:00,SAND/USD,0.53163,0.53163,0.53163,0.53163,70.04888943,37.240091087670905
1678561200,2023-03-11 19:00:00,SAND/USD,0.52848,0.52848,0.52848,0.52848,0.00000000,0.0
1678557600,2023-03-11 18:00:00,SAND/USD,0.52848,0.52848,0.52848,0.52848,117.95726037,62.33805296033759
1678554000,2023-03-11 17:00:00,SAND/USD,0.51608,0.51608,0.51608,0.51608,0.00000000,0.0
1678550400,2023-03-11 16:00:00,SAND/USD,0.51608,0.51608,0.51608,0.51608,352.91178495,182.13071397699602
1678546800,2023-03-11 15:00:00,SAND/USD,0.51808,0.51808,0.51808,0.51808,50.00000000,25.904
1678543200,2023-03-11 14:00:00,SAND/USD,0.51891,0.51891,0.51891,0.51891,0.00000000,0.0
1678539600,2023-03-11 13:00:00,SAND/USD,0.51891,0.51891,0.51891,0.51891,0.00000000,0.0
1678536000,2023-03-11 12:00:00,SAND/USD,0.51891,0.51891,0.51891,0.51891,20.00000000,10.3782
1678532400,2023-03-11 11:00:00,SAND/USD,0.52373,0.52373,0.52373,0.52373,0.00000000,0.0
1678528800,2023-03-11 10:00:00,SAND/USD,0.52373,0.52373,0.52373,0.52373,0.00000000,0.0
1678525200,2023-03-11 09:00:00,SAND/USD,0.52384,0.52384,0.52372,0.52373,1484.16929616,777.3039854778768
1678521600,2023-03-11 08:00:00,SAND/USD,0.51792,0.52251,0.51728,0.52251,7590.28064442,3965.997539515894
1678518000,2023-03-11 07:00:00,SAND/USD,0.53703,0.53703,0.51776,0.51776,6314.10141077,3269.189146440275
1678514400,2023-03-11 06:00:00,SAND/USD,0.53571,0.53571,0.53571,0.53571,562.35982472,301.2617817007512
1678510800,2023-03-11 05:00:00,SAND/USD,0.53685,0.53838,0.53685,0.53695,591.91390762,317.828172696559
1678507200,2023-03-11 04:00:00,SAND/USD,0.54047,0.54047,0.53661,0.53661,832.62188095,446.79322753657954
1678503600,2023-03-11 03:00:00,SAND/USD,0.54432,0.54432,0.54432,0.54432,304.00000000,165.47328000000002
1678500000,2023-03-11 02:00:00,SAND/USD,0.55475,0.55475,0.54912,0.54912,20010.93602304,10988.405188971727
1678496400,2023-03-11 01:00:00,SAND/USD,0.54435,0.55472,0.54435,0.55472,2374.04924518,1316.9325972862496
1678492800,2023-03-11 00:00:00,SAND/USD,0.54113,0.54224,0.54113,0.54208,2413.10437847,1308.0956214810176
1678489200,2023-03-10 23:00:00,SAND/USD,0.53744,0.53744,0.53744,0.53744,0.00000000,0.0
1678485600,2023-03-10 22:00:00,SAND/USD,0.53423,0.53744,0.53423,0.53744,5541.89021055,2978.4334747579924
1678482000,2023-03-10 21:00:00,SAND/USD,0.52970,0.53184,0.52970,0.53184,2008.82822122,1068.3752011736447
1678478400,2023-03-10 20:00:00,SAND/USD,0.53089,0.53089,0.53089,0.53089,0.00000000,0.0
1678474800,2023-03-10 19:00:00,SAND/USD,0.53090,0.53090,0.53089,0.53089,828.76638959,439.9837885694351
1678471200,2023-03-10 18:00:00,SAND/USD,0.51998,0.51998,0.51998,0.51998,0.00000000,0.0
1678467600,2023-03-10 17:00:00,SAND/USD,0.51998,0.51998,0.51998,0.51998,0.00000000,0.0
1678464000,2023-03-10 16:00:00,SAND/USD,0.51998,0.51998,0.51998,0.51998,0.00000000,0.0
1678460400,2023-03-10 15:00:00,SAND/USD,0.51998,0.51998,0.51998,0.51998,0.00000000,0.0
1678456800,2023-03-10 14:00:00,SAND/USD,0.52484,0.52653,0.51998,0.51998,913.28581581,474.8903585048838
1678453200,2023-03-10 13:00:00,SAND/USD,0.52820,0.54060,0.52820,0.53449,8685.13091875,4642.115624762687
1678449600,2023-03-10 12:00:00,SAND/USD,0.51970,0.51998,0.51970,0.51998,1071.67476173,557.2494426043654
1678446000,2023-03-10 11:00:00,SAND/USD,0.51075,0.51875,0.51075,0.51875,7777.69852848,4034.6811116490003
1678442400,2023-03-10 10:00:00,SAND/USD,0.51806,0.51806,0.50850,0.50850,2537.28083033,1290.2073022228049
1678438800,2023-03-10 09:00:00,SAND/USD,0.52047,0.52047,0.51682,0.51682,1292.53364534,668.0072385846188
1678435200,2023-03-10 08:00:00,SAND/USD,0.52821,0.52821,0.52821,0.52821,235.97463803,124.64416355382629
1678431600,2023-03-10 07:00:00,SAND/USD,0.52463,0.52786,0.52463,0.52786,2552.23187476,1347.2211174108138
1678428000,2023-03-10 06:00:00,SAND/USD,0.52481,0.52481,0.52481,0.52481,270.00000000,141.6987
1678424400,2023-03-10 05:00:00,SAND/USD,0.52977,0.52977,0.52977,0.52977,0.00000000,0.0
1678420800,2023-03-10 04:00:00,SAND/USD,0.53047,0.53047,0.52931,0.52977,556.04488101,294.5758966126677
1678417200,2023-03-10 03:00:00,SAND/USD,0.53392,0.53392,0.53392,0.53392,0.00000000,0.0
1678413600,2023-03-10 02:00:00,SAND/USD,0.53392,0.53392,0.53392,0.53392,500.00000000,266.96
1678410000,2023-03-10 01:00:00,SAND/USD,0.52240,0.52735,0.52240,0.52735,633.00161473,333.8134015278655
1678406400,2023-03-10 00:00:00,SAND/USD,0.53536,0.53536,0.53536,0.53536,0.00000000,0.0
1678402800,2023-03-09 23:00:00,SAND/USD,0.53030,0.53536,0.53030,0.53536,4797.33546494,2568.301514510278
1678399200,2023-03-09 22:00:00,SAND/USD,0.52864,0.53440,0.52779,0.52835,2442.82585091,1290.6670383282985
1678395600,2023-03-09 21:00:00,SAND/USD,0.52848,0.53190,0.52818,0.52818,3937.19000796,2079.545018404313
1678392000,2023-03-09 20:00:00,SAND/USD,0.55508,0.55512,0.52819,0.52819,4574.83513720,2416.382171117668
1678388400,2023-03-09 19:00:00,SAND/USD,0.56002,0.56002,0.54945,0.54945,1737.97394274,954.929782838493
1678384800,2023-03-09 18:00:00,SAND/USD,0.57204,0.57204,0.56126,0.56126,1358.26893067,762.3420200278441
1678381200,2023-03-09 17:00:00,SAND/USD,0.57781,0.57781,0.57781,0.57781,0.00000000,0.0
1678377600,2023-03-09 16:00:00,SAND/USD,0.57901,0.57901,0.57781,0.57781,929.01091870,536.791798934047
1678374000,2023-03-09 15:00:00,SAND/USD,0.58637,0.58637,0.58637,0.58637,0.00000000,0.0
1678370400,2023-03-09 14:00:00,SAND/USD,0.58637,0.58637,0.58637,0.58637,0.00000000,0.0
1678366800,2023-03-09 13:00:00,SAND/USD,0.57619,0.58637,0.57619,0.58637,658.38644590,386.058060282383
1678363200,2023-03-09 12:00:00,SAND/USD,0.57686,0.57688,0.57578,0.57688,683.49997228,394.2974640088863
1678359600,2023-03-09 11:00:00,SAND/USD,0.57564,0.57567,0.57563,0.57565,2590.93602292,1491.472321593898
1678356000,2023-03-09 10:00:00,SAND/USD,0.57255,0.57260,0.57255,0.57260,75.00000000,42.945
1678352400,2023-03-09 09:00:00,SAND/USD,0.57059,0.57500,0.57059,0.57292,7442.70260381,4264.073175774825
1678348800,2023-03-09 08:00:00,SAND/USD,0.56874,0.57059,0.56873,0.57059,2454.55114438,1400.5423374717843
1678345200,2023-03-09 07:00:00,SAND/USD,0.57558,0.57558,0.57000,0.57000,6320.75692706,3602.8314484241996
1678341600,2023-03-09 06:00:00,SAND/USD,0.57455,0.57455,0.57455,0.57455,291.00000000,167.19405
1678338000,2023-03-09 05:00:00,SAND/USD,0.57647,0.57654,0.57647,0.57654,500.00000000,288.27000000000004
1678334400,2023-03-09 04:00:00,SAND/USD,0.57564,0.57564,0.57414,0.57414,1382.25674667,793.6088885331137
1678330800,2023-03-09 03:00:00,SAND/USD,0.57382,0.57382,0.57382,0.57382,0.00000000,0.0
1678327200,2023-03-09 02:00:00,SAND/USD,0.57382,0.57382,0.57382,0.57382,0.00000000,0.0
1678323600,2023-03-09 01:00:00,SAND/USD,0.57382,0.57382,0.57382,0.57382,17.35763828,9.9601599978296
1678320000,2023-03-09 00:00:00,SAND/USD,0.56835,0.57255,0.56643,0.57255,7334.47206914,4199.351983186107
1678316400,2023-03-08 23:00:00,SAND/USD,0.57000,0.57328,0.57000,0.57328,7849.12578290,4499.746828820912
1678312800,2023-03-08 22:00:00,SAND/USD,0.57942,0.57942,0.56436,0.56800,6676.90760933,3792.4835220994396
1678309200,2023-03-08 21:00:00,SAND/USD,0.57945,0.57945,0.57945,0.57945,0.00000000,0.0
1678305600,2023-03-08 20:00:00,SAND/USD,0.57900,0.57945,0.57693,0.57945,1804.43426713,1045.5794360884786
1678302000,2023-03-08 19:00:00,SAND/USD,0.57713,0.57969,0.57712,0.57969,6970.00000000,4040.4393000000005
1678298400,2023-03-08 18:00:00,SAND/USD,0.58000,0.58000,0.57900,0.57900,89.91364421,52.05999999759
1678294800,2023-03-08 17:00:00,SAND/USD,0.58752,0.58753,0.58420,0.58420,6463.05311241,3775.715628269922
1678291200,2023-03-08 16:00:00,SAND/USD,0.59110,0.59110,0.58859,0.58859,203.00000000,119.48376999999999
1678287600,2023-03-08 15:00:00,SAND/USD,0.58355,0.58859,0.58300,0.58712,1751.97623803,1028.6202888721737
1678284000,2023-03-08 14:00:00,SAND/USD,0.58388,0.58391,0.57337,0.57554,7573.77848335,4359.012468307259
1678280400,2023-03-08 13:00:00,SAND/USD,0.58500,0.58856,0.58337,0.58394,2271.68635814,1326.5285319722716
1678276800,2023-03-08 12:00:00,SAND/USD,0.59394,0.59394,0.58911,0.59064,16325.58984886,9642.546388330671
1678273200,2023-03-08 11:00:00,SAND/USD,0.59812,0.59812,0.59567,0.59642,944.74407143,563.4642590822805
1678269600,2023-03-08 10:00:00,SAND/USD,0.59244,0.59757,0.59244,0.59757,259.84940431,155.2782085335267
1678266000,2023-03-08 09:00:00,SAND/USD,0.59289,0.59374,0.59205,0.59360,4392.45889487,2607.3635999948324
1678262400,2023-03-08 08:00:00,SAND/USD,0.59317,0.59317,0.59317,0.59317,0.00000000,0.0
1678258800,2023-03-08 07:00:00,SAND/USD,0.59407,0.59477,0.59317,0.59317,289.98676467,172.0114491993039
1678255200,2023-03-08 06:00:00,SAND/USD,0.59239,0.59337,0.59239,0.59337,401.56257528,238.27518529389357
1678251600,2023-03-08 05:00:00,SAND/USD,0.59585,0.59585,0.58801,0.58801,1129.77136810,664.3168621564811
1678248000,2023-03-08 04:00:00,SAND/USD,0.59870,0.59870,0.59870,0.59870,0.00000000,0.0
1678244400,2023-03-08 03:00:00,SAND/USD,0.60000,0.60000,0.59870,0.59870,454.83803815,272.311533440405
1678240800,2023-03-08 02:00:00,SAND/USD,0.60060,0.60060,0.60060,0.60060,368.24868637,221.17016103382198
1678237200,2023-03-08 01:00:00,SAND/USD,0.60476,0.60476,0.60476,0.60476,44.00000000,26.60944
1678233600,2023-03-08 00:00:00,SAND/USD,0.61199,0.61199,0.60704,0.60704,76.42151015,46.39091352145601
1678230000,2023-03-07 23:00:00,SAND/USD,0.61046,0.61046,0.61046,0.61046,50.00000000,30.523
1678226400,2023-03-07 22:00:00,SAND/USD,0.59500,0.60160,0.59500,0.60159,2791.55803582,1679.3733987689536
1678222800,2023-03-07 21:00:00,SAND/USD,0.60080,0.60090,0.59696,0.59696,2215.94375431,1322.8297835728977
1678219200,2023-03-07 20:00:00,SAND/USD,0.60108,0.60458,0.60002,0.60458,7910.71985811,4782.663011816144
1678215600,2023-03-07 19:00:00,SAND/USD,0.60680,0.60680,0.60610,0.60610,431.94841304,261.803933143544
1678212000,2023-03-07 18:00:00,SAND/USD,0.60722,0.60722,0.60517,0.60517,1211.77331573,733.328857480324
1678208400,2023-03-07 17:00:00,SAND/USD,0.60784,0.61120,0.60759,0.61120,505.61017801,309.028940799712
1678204800,2023-03-07 16:00:00,SAND/USD,0.60679,0.60679,0.60298,0.60363,3394.15114028,2048.8114528072165
1678201200,2023-03-07 15:00:00,SAND/USD,0.60204,0.61290,0.59000,0.61105,13924.33268153,8508.463485048907
1678197600,2023-03-07 14:00:00,SAND/USD,0.60613,0.60613,0.60613,0.60613,0.00000000,0.0
1678194000,2023-03-07 13:00:00,SAND/USD,0.61029,0.61187,0.60613,0.60613,1237.19557456,749.9013536080528
1678190400,2023-03-07 12:00:00,SAND/USD,0.61047,0.61047,0.60970,0.60970,2250.00000000,1371.825
1678186800,2023-03-07 11:00:00,SAND/USD,0.61251,0.61251,0.61222,0.61222,91.29925016,55.8952269329552
1678183200,2023-03-07 10:00:00,SAND/USD,0.61626,0.61626,0.60959,0.61122,657.32567791,401.77060085215015
1678179600,2023-03-07 09:00:00,SAND/USD,0.62100,0.62100,0.61209,0.61225,719.29105172,440.38594641557
1678176000,2023-03-07 08:00:00,SAND/USD,0.62241,0.62241,0.62013,0.62187,3880.41006413,2413.1106065805234
1678172400,2023-03-07 07:00:00,SAND/USD,0.62250,0.62375,0.62250,0.62264,2351.71115387,1464.2694328456168
1678168800,2023-03-07 06:00:00,SAND/USD,0.62810,0.62810,0.62810,0.62810,0.00000000,0.0
1678165200,2023-03-07 05:00:00,SAND/USD,0.62810,0.62810,0.62810,0.62810,0.00000000,0.0
1678161600,2023-03-07 04:00:00,SAND/USD,0.62810,0.62810,0.62810,0.62810,0.00000000,0.0
1678158000,2023-03-07 03:00:00,SAND/USD,0.63040,0.63040,0.62810,0.62810,1468.97086260,922.6605987990599
1678154400,2023-03-07 02:00:00,SAND/USD,0.63307,0.63307,0.63307,0.63307,17.30642740,10.956179994118001
1678150800,2023-03-07 01:00:00,SAND/USD,0.63250,0.63300,0.63250,0.63292,392.43569487,248.38039999712043
1678147200,2023-03-07 00:00:00,SAND/USD,0.62865,0.62865,0.62510,0.62673,2840.45420859,1780.1978661496105
1678143600,2023-03-06 23:00:00,SAND/USD,0.63245,0.63258,0.63155,0.63155,2690.93602292,1699.460645275126
1678140000,2023-03-06 22:00:00,SAND/USD,0.62770,0.62770,0.62770,0.62770,0.00000000,0.0
1678136400,2023-03-06 21:00:00,SAND/USD,0.62721,0.62770,0.62721,0.62770,300.00000000,188.31
1678132800,2023-03-06 20:00:00,SAND/USD,0.62851,0.62851,0.62567,0.62615,446.00000000,279.2629
1678129200,2023-03-06 19:00:00,SAND/USD,0.63212,0.63403,0.62706,0.62909,1772.34010507,1114.9614366984863
1678125600,2023-03-06 18:00:00,SAND/USD,0.63403,0.63403,0.63403,0.63403,47.00000000,29.799409999999998
1678122000,2023-03-06 17:00:00,SAND/USD,0.63272,0.63516,0.63272,0.63469,4355.15560045,2764.1737080496105
1678118400,2023-03-06 16:00:00,SAND/USD,0.63765,0.63765,0.63118,0.63384,21651.65776513,13723.686757849999
1678114800,2023-03-06 15:00:00,SAND/USD,0.63490,0.63839,0.63274,0.63742,13046.92376577,8316.370146777113
1678111200,2023-03-06 14:00:00,SAND/USD,0.62566,0.62915,0.62566,0.62915,665.71699842,418.83584955594296
1678107600,2023-03-06 13:00:00,SAND/USD,0.62245,0.62606,0.62245,0.62606,10697.81301138,6697.472813904562
1678104000,2023-03-06 12:00:00,SAND/USD,0.62061,0.62542,0.61808,0.62119,2845.62278172,1767.6724157766469
1678100400,2023-03-06 11:00:00,SAND/USD,0.62345,0.62345,0.62345,0.62345,1898.77554877,1183.7916158806563
1678096800,2023-03-06 10:00:00,SAND/USD,0.61224,0.62526,0.61224,0.62345,4751.59063053,2962.3791786039287
1678093200,2023-03-06 09:00:00,SAND/USD,0.60820,0.60820,0.60705,0.60779,1479.60391328,899.2884624524512
1678089600,2023-03-06 08:00:00,SAND/USD,0.60648,0.60648,0.60496,0.60496,13196.39191833,7983.289254912917
1678086000,2023-03-06 07:00:00,SAND/USD,0.60629,0.60894,0.60560,0.60560,16543.65345390,10018.83653168184
1678082400,2023-03-06 06:00:00,SAND/USD,0.60648,0.60648,0.60648,0.60648,164.22897704,99.6015899952192
1678078800,2023-03-06 05:00:00,SAND/USD,0.60770,0.60770,0.60770,0.60770,0.00000000,0.0
1678075200,2023-03-06 04:00:00,SAND/USD,0.60770,0.60770,0.60770,0.60770,25.00000000,15.1925
1678071600,2023-03-06 03:00:00,SAND/USD,0.60818,0.60912,0.60818,0.60912,58.57939997,35.6818841097264
1678068000,2023-03-06 02:00:00,SAND/USD,0.60155,0.60305,0.59947,0.60305,3627.40216798,2187.504877400339
1678064400,2023-03-06 01:00:00,SAND/USD,0.60491,0.60491,0.60211,0.60211,1406.08983207,846.6207487876678
1678060800,2023-03-06 00:00:00,SAND/USD,0.61200,0.61407,0.60733,0.61407,1184.81229317,727.5576848669019
1678057200,2023-03-05 23:00:00,SAND/USD,0.61636,0.61920,0.61104,0.61104,9371.87250678,5726.588976542852
1678053600,2023-03-05 22:00:00,SAND/USD,0.62262,0.62263,0.62100,0.62100,2639.99675945,1639.4379876184498
1678050000,2023-03-05 21:00:00,SAND/USD,0.62434,0.62434,0.61883,0.61883,1681.21765637,1040.387922291447
1678046400,2023-03-05 20:00:00,SAND/USD,0.62510,0.62510,0.62510,0.62510,40.00000000,25.003999999999998
1678042800,2023-03-05 19:00:00,SAND/USD,0.62186,0.62186,0.62186,0.62186,250.00000000,155.465
1678039200,2023-03-05 18:00:00,SAND/USD,0.61846,0.62148,0.61845,0.62148,2423.00000000,1505.8460400000001
1678035600,2023-03-05 17:00:00,SAND/USD,0.62035,0.62035,0.62035,0.62035,200.00000000,124.07
1678032000,2023-03-05 16:00:00,SAND/USD,0.62054,0.62280,0.62054,0.62280,362.75991072,225.926872396416
1678028400,2023-03-05 15:00:00,SAND/USD,0.62395,0.62395,0.62395,0.62395,0.00000000,0.0
1678024800,2023-03-05 14:00:00,SAND/USD,0.62334,0.62395,0.62334,0.62395,500.00000000,311.975
1678021200,2023-03-05 13:00:00,SAND/USD,0.62090,0.62090,0.62090,0.62090,0.00000000,0.0
1678017600,2023-03-05 12:00:00,SAND/USD,0.62090,0.62090,0.62090,0.62090,150.00000000,93.135
1678014000,2023-03-05 11:00:00,SAND/USD,0.62100,0.62100,0.62100,0.62100,86.00000000,53.406
1678010400,2023-03-05 10:00:00,SAND/USD,0.61977,0.62416,0.61977,0.62243,1856.93368878,1155.8112359073355
1678006800,2023-03-05 09:00:00,SAND/USD,0.62015,0.62129,0.62015,0.62129,2300.00000000,1428.967
1678003200,2023-03-05 08:00:00,SAND/USD,0.62047,0.62047,0.61603,0.61644,1812.77516449,1117.4671223982155
1677999600,2023-03-05 07:00:00,SAND/USD,0.62415,0.62415,0.62415,0.62415,200.00000000,124.83
1677996000,2023-03-05 06:00:00,SAND/USD,0.62757,0.62757,0.62757,0.62757,0.00000000,0.0
1677992400,2023-03-05 05:00:00,SAND/USD,0.62909,0.62909,0.62757,0.62757,141.00000000,88.48737
1677988800,2023-03-05 04:00:00,SAND/USD,0.63103,0.63103,0.63103,0.63103,363.02709147,229.0809855303141
1677985200,2023-03-05 03:00:00,SAND/USD,0.62077,0.62077,0.62077,0.62077,0.00000000,0.0
1677981600,2023-03-05 02:00:00,SAND/USD,0.62077,0.62077,0.62077,0.62077,272.47692854,169.14550292977583
1677978000,2023-03-05 01:00:00,SAND/USD,0.63136,0.63136,0.63098,0.63098,84.00000000,53.00232
